lat	lng	location	type
48.15	-3.55	48.15N;3.55W	coordinates
48.3	-3.18	48.30N;3.18W	coordinates
47.4	1.24	47.40N;1.24E	coordinates
46.39	-1.26	46.39N;1.26W	coordinates
44.43	5.13	44.43N;5.13E	coordinates
43.56	-0.45	43.56N;0.45W	coordinates
45.44	-0.46	45.44N;0.46W	coordinates
47.49	-1.48	47.49N;1.48W	coordinates
43.38	0.27	43.38N;0.27E	coordinates
47.53	-2.54	47.53N;2.54W	coordinates
50.9286129	4.3263517	Belgium,Botanic Garden Meise	name
30.6014	-96.3144	30.6014N;96.3144W	coordinates
25.0	102.0	China,Yunnan province	name
34.8581334	133.7759256	Japan,Okayama	name
32.2139599	119.458012	China,Jiangsu Province,Zhenjiang	name
3.2083304	101.304146	Malaysia,Selangor	name
54.7023545	-3.2765753	United Kingdom,Great Britain	name
-22.53	-48.26	22.53S;48.26W	coordinates
24.6147904	98.0547417	China,Yunnan province,Dehong	name
38.975	-77.03	38.975N;77.030W	coordinates
-22.895255	-43.11229	22.895255S;43.112290W	coordinates
19.020517	-98.3113861	Mexico,Cholula,Puebla	name
51.55	4.3	51.55N;4.30E	coordinates
33.7680065	66.2385139	Afghanistan	name
-18.4554963	29.7468414	Zimbabwe	name
37.3771209	-76.6531574	USA,Virginia,York River	name
58.0125248	14.5906301	Sweden,Jonstorp	name
50.5862066	8.6742306	Germany,Giessen	name
44.8	10.3333	44.8000N;10.3333E	coordinates
14.5844444	29.4917691	Sudan	name
44.1534121	20.55144	Serbia	name
40.011389	18.048056	40.011389N;18.048056E	coordinates
46.94917	7.44722	46.94917N;7.44722E	coordinates
41.87806	-87.62972	41.87806N;87.62972W	coordinates
39.004167	-77.018889	39.004167N;77.018889W	coordinates
38.895	-77.036667	38.895N;77.036667W	coordinates
45.748333	4.846667	45.748333N;4.846667E	coordinates
38.19	15.55	38.19N;15.55E	coordinates
56.858675	35.9208284	Russia,Tver	name
52.0809517	5.1276803	Netherlands,Utrecht	name
37.0658469	114.4921929	China,Hebei,Xingtai	name
38.563764	23.604232	38.563764N;23.604232E	coordinates
38.43	116.09	38.43N;116.09E	coordinates
43.6044622	1.4442469	France,Toulouse	name
30.4145	-91.1783	30.4145N;91.1783W	coordinates
36.165833	-86.784167	36.165833N;86.784167W	coordinates
38.906189	-77.0172653	38.906189N;77.0172653W	coordinates
39.9059631	116.391248	China,Peking	name
-35.3137645	149.1364286	Australia,Deepwater,New South Wales	name
-22.914131	-43.405982	22.914131S;43.405982W	coordinates
13.1500331	-59.5250305	Barbados	name
37.3541132	-121.9551744	USA,Santa Clara	name
41.66016	-91.54873	USA,University of Iowa Hospitals and Clinics Iowa City,IA	name
-21.368092	55.553608	21.368092S;55.553608E	coordinates
21.2586617	-157.7932185	USA,Hawaii,Honolulu,Black Point Bay	name
55.3958	10.3886	55.3958N;10.3886E	coordinates
3.113648	101.653456	3.113648N;101.653456E	coordinates
47.652767	-122.31336	USA,University of Washington Seattle,WA	name
25.2149241	55.1713612	Ivory Coast	name
51.5	-0.126	51.5N;0.126W	coordinates
55.773286	37.636103	55.773286;37.636103	coordinates
19.5241105	-100.2047753	Mexico, Monarch Butterfly Biosphere Reserve	name
36.950308	140.956131	36.950308N;140.956131E	coordinates
-33.2389275	115.856762	Australia,Bernier Island,Western Australia	name
10.5666667	-75.5166667	10.5666667N;75.5166667W	coordinates
-22.2752762	-42.419415	Brazil,Rio de Janeiro	name
22.350627	114.1849161	China,Hong Kong	name
